data_doi,data_title,data_authors,publicationYear,dates,registered,source-id,relation-type-id,subj_id,occurred-at,Page endpoint,pub_Title,pub_authors,publisher,pub_type,pub_date,pub_doi,data_publisher
10.5285/456c24dd-0fe8-46c0-8ba5-855c001bc05f,UK Environmental Change Network (ECN) soil solution chemistry data: 1992-2012,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Eaton, E.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.']",2015,"[{'date': '2015-02-25', 'dateType': 'Submitted'}, {'date': '2015', 'dateType': 'Issued'}]",2015-09-22T10:16:17.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.ecolind.2016.01.060,2021-03-16T15:20:18.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,"Providing information on environmental change: Data management, discovery and access in the UK Environmental Change Network Data Centre","[['Susannah C.', 'Rennie']]",journal-article,journal-article,"[[2016, 2, 28]]",10.1016/j.ecolind.2016.01.060,Environmental Information Data Centre (EIDC)
10.5285/456c24dd-0fe8-46c0-8ba5-855c001bc05f,UK Environmental Change Network (ECN) soil solution chemistry data: 1992-2012,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Eaton, E.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.']",2015,"[{'date': '2015-02-25', 'dateType': 'Submitted'}, {'date': '2015', 'dateType': 'Issued'}]",2015-09-22T10:16:17.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.scitotenv.2016.03.055,2021-03-16T15:20:18.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,150 years of macronutrient change in unfertilized UK ecosystems: Observations vs simulations,"[['J.A.C.', 'Davies'], ['E.', 'Tipping'], ['A.P.', 'Whitmore']]",journal-article,journal-article,"[[2016, 3, 22]]",10.1016/j.scitotenv.2016.03.055,Environmental Information Data Centre (EIDC)
10.5285/505d1e0c-ab60-4a60-b448-68c5bbae403e,"Land Cover Map 2015 (1km percentage target class, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T15:44:44.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.3389/fenvs.2020.00046,2024-04-18T16:37:20.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,State Tagging for Improved Earth and Environmental Data Quality Assurance,"[['Chak-Hau Michael', 'Tso'], ['Peter', 'Henrys'], ['Susannah', 'Rennie'], ['John', 'Watkins']]",journal-article,journal-article,"[[2020, 5, 6]]",10.3389/fenvs.2020.00046,Environmental Information Data Centre (EIDC)
10.5285/505d1e0c-ab60-4a60-b448-68c5bbae403e,"Land Cover Map 2015 (1km percentage target class, GB)","['Rowland, C.S.', 'Morton, R.D.', 'Carrasco, L.', 'McShane, G.', ""O'Neil, A.W."", 'Wood, C.M.']",2017,"[{'date': '2017-04-11', 'dateType': 'Submitted'}, {'date': '2017-03-01', 'dateType': 'Created'}, {'date': '2017', 'dateType': 'Issued'}]",2017-04-11T15:44:44.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.5194/essd-12-2459-2020,2024-04-18T16:37:20.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,CAMELS-GB: hydrometeorological time series and landscape attributes for 671 catchments in Great Britain,"[['Gemma', 'Coxon'], ['Nans', 'Addor'], ['John P.', 'Bloomfield'], ['Jim', 'Freer'], ['Matt', 'Fry'], ['Jamie', 'Hannaford'], ['Nicholas J. K.', 'Howden'], ['Rosanna', 'Lane'], ['Melinda', 'Lewis'], ['Emma L.', 'Robinson'], ['Thorsten', 'Wagener'], ['Ross', 'Woods']]",journal-article,journal-article,"[[2020, 10, 12]]",10.5194/essd-12-2459-2020,Environmental Information Data Centre (EIDC)
10.5285/5aeda581-b4f2-4e51-b1a6-890b6b3403a3,UK Environmental Change Network (ECN) butterfly data: 1993-2015,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McCarney, B.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Tilbury, C.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.', 'Wood, C.']",2017,"[{'date': '2017-11-09', 'dateType': 'Submitted'}, {'date': '2017', 'dateType': 'Issued'}]",2017-11-13T11:36:49.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1126/science.aax9931,2023-11-09T11:21:45.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Meta-analysis reveals declines in terrestrial but increases in freshwater insect abundances,"[['Roel', 'van Klink'], ['Diana E.', 'Bowler'], ['Konstantin B.', 'Gongalsky'], ['Ann B.', 'Swengel'], ['Alessandro', 'Gentile'], ['Jonathan M.', 'Chase']]",journal-article,journal-article,"[[2020, 10, 21]]",10.1126/science.aax9931,Environmental Information Data Centre (EIDC)
10.5285/5aeda581-b4f2-4e51-b1a6-890b6b3403a3,UK Environmental Change Network (ECN) butterfly data: 1993-2015,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McCarney, B.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Tilbury, C.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.', 'Wood, C.']",2017,"[{'date': '2017-11-09', 'dateType': 'Submitted'}, {'date': '2017', 'dateType': 'Issued'}]",2017-11-13T11:36:49.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.3389/fenvs.2020.00046,2023-11-09T11:21:45.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,State Tagging for Improved Earth and Environmental Data Quality Assurance,"[['Chak-Hau Michael', 'Tso'], ['Peter', 'Henrys'], ['Susannah', 'Rennie'], ['John', 'Watkins']]",journal-article,journal-article,"[[2020, 5, 6]]",10.3389/fenvs.2020.00046,Environmental Information Data Centre (EIDC)
10.5285/5aeda581-b4f2-4e51-b1a6-890b6b3403a3,UK Environmental Change Network (ECN) butterfly data: 1993-2015,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McCarney, B.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Tilbury, C.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.', 'Wood, C.']",2017,"[{'date': '2017-11-09', 'dateType': 'Submitted'}, {'date': '2017', 'dateType': 'Issued'}]",2017-11-13T11:36:49.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.5194/egusphere-egu2020-4613,2023-11-09T11:21:45.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,State tagging for improved earth and environmental data quality assurance,"[['Michael', 'Tso'], ['Peter', 'Henrys'], ['Susannah', 'Rennie'], ['John', 'Watkins']]",posted-content,posted-content,"[[2020, 3, 9]]",10.5194/egusphere-egu2020-4613,Environmental Information Data Centre (EIDC)
10.5285/672f5522-7917-42fc-a806-65cb5c1d2709,UK Environmental Change Network (ECN) rabbit and deer data: 1993-2012,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Eaton, E.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.']",2015,"[{'date': '2015-02-25', 'dateType': 'Submitted'}, {'date': '2015', 'dateType': 'Issued'}]",2015-10-09T09:59:42.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.ecolind.2016.01.060,2024-01-03T14:11:32.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,"Providing information on environmental change: Data management, discovery and access in the UK Environmental Change Network Data Centre","[['Susannah C.', 'Rennie']]",journal-article,journal-article,"[[2016, 2, 28]]",10.1016/j.ecolind.2016.01.060,Environmental Information Data Centre (EIDC)
10.5285/8385f864-dd41-410f-b248-028f923cb281,UK Environmental Change Network (ECN) carabid beetle data: 1992-2015,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Tilbury, C.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.', 'Wood, C.']",2017,"[{'date': '2017-11-15', 'dateType': 'Submitted'}, {'date': '2017', 'dateType': 'Issued'}]",2017-11-15T15:42:06.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1126/science.aax9931,2023-11-09T16:46:53.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Meta-analysis reveals declines in terrestrial but increases in freshwater insect abundances,"[['Roel', 'van Klink'], ['Diana E.', 'Bowler'], ['Konstantin B.', 'Gongalsky'], ['Ann B.', 'Swengel'], ['Alessandro', 'Gentile'], ['Jonathan M.', 'Chase']]",journal-article,journal-article,"[[2020, 10, 21]]",10.1126/science.aax9931,Environmental Information Data Centre (EIDC)
10.5285/9cf26366-6ce1-4e5e-b648-05345a43e15d,UK Environmental Change Network (ECN) moth data: 1992-2012,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Eaton, E.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Riley, A.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.', 'Woiwod, I.']",2015,"[{'date': '2015-02-25', 'dateType': 'Submitted'}, {'date': '2015', 'dateType': 'Issued'}]",2015-10-08T09:36:02.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.ecolind.2016.01.057,2024-01-07T16:03:52.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,An indicator highlights seasonal variation in the response of Lepidoptera communities to warming,"[['B.', 'Martay'], ['D.T.', 'Monteith'], ['M.J.', 'Brewer'], ['T.', 'Brereton'], ['C.R.', 'Shortall'], ['J.W.', 'Pearce-Higgins']]",journal-article,journal-article,"[[2016, 3, 6]]",10.1016/j.ecolind.2016.01.057,Environmental Information Data Centre (EIDC)
10.5285/9cf26366-6ce1-4e5e-b648-05345a43e15d,UK Environmental Change Network (ECN) moth data: 1992-2012,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Eaton, E.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Riley, A.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.', 'Woiwod, I.']",2015,"[{'date': '2015-02-25', 'dateType': 'Submitted'}, {'date': '2015', 'dateType': 'Issued'}]",2015-10-08T09:36:02.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1016/j.ecolind.2016.01.060,2024-01-07T16:03:52.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,"Providing information on environmental change: Data management, discovery and access in the UK Environmental Change Network Data Centre","[['Susannah C.', 'Rennie']]",journal-article,journal-article,"[[2016, 2, 28]]",10.1016/j.ecolind.2016.01.060,Environmental Information Data Centre (EIDC)
10.5285/a2a49f47-49b3-46da-a434-bb22e524c5d2,UK Environmental Change Network (ECN) moth data: 1992-2015,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McCarney, B.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Riley, A.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.', 'Woiwod, I.', 'Wood, C.']",2017,"[{'date': '2017-11-29', 'dateType': 'Submitted'}, {'date': '2017', 'dateType': 'Issued'}]",2017-12-01T11:54:24.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.1126/science.aax9931,2024-02-27T16:22:45.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,Meta-analysis reveals declines in terrestrial but increases in freshwater insect abundances,"[['Roel', 'van Klink'], ['Diana E.', 'Bowler'], ['Konstantin B.', 'Gongalsky'], ['Ann B.', 'Swengel'], ['Alessandro', 'Gentile'], ['Jonathan M.', 'Chase']]",journal-article,journal-article,"[[2020, 10, 21]]",10.1126/science.aax9931,Environmental Information Data Centre (EIDC)
10.5285/a2a49f47-49b3-46da-a434-bb22e524c5d2,UK Environmental Change Network (ECN) moth data: 1992-2015,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McCarney, B.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Riley, A.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.', 'Woiwod, I.', 'Wood, C.']",2017,"[{'date': '2017-11-29', 'dateType': 'Submitted'}, {'date': '2017', 'dateType': 'Issued'}]",2017-12-01T11:54:24.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.3389/fenvs.2020.00046,2024-02-27T16:22:45.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,State Tagging for Improved Earth and Environmental Data Quality Assurance,"[['Chak-Hau Michael', 'Tso'], ['Peter', 'Henrys'], ['Susannah', 'Rennie'], ['John', 'Watkins']]",journal-article,journal-article,"[[2020, 5, 6]]",10.3389/fenvs.2020.00046,Environmental Information Data Centre (EIDC)
10.5285/a2a49f47-49b3-46da-a434-bb22e524c5d2,UK Environmental Change Network (ECN) moth data: 1992-2015,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McCarney, B.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Riley, A.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.', 'Woiwod, I.', 'Wood, C.']",2017,"[{'date': '2017-11-29', 'dateType': 'Submitted'}, {'date': '2017', 'dateType': 'Issued'}]",2017-12-01T11:54:24.000Z,datacite-crossref,is-referenced-by,https://doi.org/10.5194/egusphere-egu2020-4613,2024-02-27T16:22:45.000Z,https://api.datacite.org/events?page%5Bcursor%5D=1&prefix=10.5285&page%5Bsize%5D=1000&relation-type-id=is-referenced-by,State tagging for improved earth and environmental data quality assurance,"[['Michael', 'Tso'], ['Peter', 'Henrys'], ['Susannah', 'Rennie'], ['John', 'Watkins']]",posted-content,posted-content,"[[2020, 3, 9]]",10.5194/egusphere-egu2020-4613,Environmental Information Data Centre (EIDC)
